Категория,Значение
D,6479.809998123792
B,2563.3984192603543
B,1675.1298603821976
B,2529.4711763627824
B,1650.1743464122392
A,5777.484446494172
A,8757.542985917069
D,9936.881044513095
B,3670.8247075958925
C,1232.8541308419399
B,3171.1911179759604
B,9511.195025239533
D,5483.759336629551
D,5985.771924115791
C,9426.17761126546
C,9561.587542425792
A,6567.7136085687935
A,8192.718312561596
D,5850.39983759034
A,4156.400780663849
A,8667.201586131923
B,2745.344476795214
C,1231.6354872728803
A,3511.8334818882095
A,9716.841615035608
A,4209.825421443456
C,1848.3330132735748
D,9832.023163398695
A,8148.000523861712
A,354.6092027797163
B,2769.237215065539
B,3922.024804083779
C,1975.5074524763431
D,9961.504663865702
D,4129.349329048226
D,9343.816453670932
D,4035.0760206831283
A,4823.918351421455
A,7300.918545405888
C,2598.6155698218076
D,5102.328611500567
A,1319.6782656200014
C,4590.582119816565
A,6719.338283297562
D,6031.581687622653
C,1796.1677782587324
A,1197.4370609793323
C,3804.262360585147
D,4137.039351484935
D,3120.5356257925305
C,2738.0329146775907
A,4166.232036020894
A,7384.313935122447
D,5334.805506583164
D,8294.229685890863
A,777.9020152265078
D,2438.986065956152
D,9445.760327362477
C,461.00271575704886
B,9667.668045828663
D,6298.258289768625
C,7703.211395334294
A,2554.484292112749
A,7566.956753191211
B,3356.7609058724333
A,2516.0067621961275
B,1750.7719066214756
C,192.50150657593
A,5351.368039203428
C,8253.800174456343
B,5369.855358991731
A,3381.5787509553406
C,527.0720673511449
A,5006.590443056204
A,2463.7949191088055
A,9818.856152920185
C,4147.797608086762
A,1123.5244801401468
C,6981.541810021345
C,2378.4189352110034
C,9740.710588574313
B,484.82810423992277
C,2108.4828970238113
C,4436.215824454627
C,8719.248887486796
A,6636.694555206922
C,252.01038430230082
A,1986.2007389058429
A,9392.78580949274
A,8110.924269403431
A,9019.786544587112
A,2143.681054568926
B,4019.8143414977912
C,2990.94189798155
B,9042.977885245455
C,8575.061094537996
D,872.5865576410854
A,4700.050401209953
C,9792.951016912602
A,726.3997782885408
B,8743.436973882703
B,3496.5358088782277
B,7926.769884238535
A,6954.662521085356
C,8851.515159862145
D,2153.3880478144424
C,1729.6716343860496
C,701.7377485945636
A,7199.74425359969
D,3970.8200050382748
D,2345.095423872545
C,7252.950914292627
A,6024.010285645393
B,2779.313152399451
A,8231.048869156957
B,8196.12624977781
B,3700.302445488568
B,9780.543833857155
A,5770.333651543959
C,1474.9899693163193
C,9967.03948805089
C,3485.4760012120646
A,3305.239216804353
C,44.20489256247102
A,9557.88960894574
A,7930.644562308521
B,2217.816737224907
A,9601.01348549034
C,8728.532350739802
C,7156.170117720016
C,753.0438425557109
C,2276.721411346197
D,4412.277742494785
B,2345.07533793337
D,7384.341034301355
C,5252.525111475237
D,3552.2960821143824
A,595.3193033690283
D,2953.7580397074667
A,2628.518895278607
A,1862.833248283218
C,5485.483518589054
D,2895.4237701101592
D,8099.238062890175
C,3642.766362558709
A,8741.1639047628
D,8882.16089595688
C,5599.928051194923
D,2943.698891992896
D,5417.534710589291
C,6316.836423643319
C,7856.252198080306
D,96.8487939579263
B,2007.39002327556
C,2638.412303466024
C,629.5061646301607
C,571.7641030679325
C,6360.759410351574
B,7569.77316554049
C,7775.65451836236
D,9723.873890960493
C,4319.467640927937
C,6074.686146423022
B,4370.817913370186
A,2150.018209321215
C,9589.762423811133
C,5069.728031489082
A,4346.879900733574
B,6098.425198727731
A,9959.32474732748
B,1912.585750065413
B,1243.4063125602681
A,2146.4921761629453
B,7278.571329940448
D,4190.607022201036
A,1880.0713776975035
C,4886.3149196998875
A,7458.664884862401
B,6367.468705576835
C,6951.17826531307
B,388.5958906024523
C,5425.616402274097
A,1641.087113658134
A,9841.266643706804
A,4089.9831031210006
A,5400.342603382529
C,3966.61741839881
A,7735.819722842391
D,5105.730609773046
B,2780.568198783525
C,3951.460406285542
D,3627.7058233955004
C,5662.849938795798
A,6545.728536525377
D,1518.031376227771
C,9245.282794502038
B,8381.59982529155
C,3640.836864801758
C,582.385797125583
B,6033.701747373571
C,9077.133121986066
C,5103.109357083142
B,5157.894831545823
C,7205.463992640781
A,7277.353307624465
D,5078.569834711899
B,6465.792290731228
A,8316.81301846474
B,6861.610004462358
B,3499.2633506222737
D,4165.167089480243
A,5840.912656241634
B,2116.688481785468
B,5781.317719624501
C,5581.111649155961
C,5255.964462587622
D,7834.418966575221
D,2909.256665490796
A,6795.0663523662815
C,473.49768349766373
A,4643.052184643659
A,9371.135793572023
D,6988.731757929955
B,5647.260756777104
D,3735.6909309039524
D,2687.6083859080577
C,1333.5057586595021
C,9658.908599286198
A,9448.134465737865
A,612.173942601111
D,980.2833174384008
D,8723.56813109562
B,5389.118619994813
A,6531.650317757775
C,6892.566213312426
B,8380.78014849351
A,3004.569176440317
C,4846.148339703558
D,2869.658942202979
B,9708.476824146464
C,6619.443005824699
D,8976.647774252675
A,9817.666337478644
A,3276.358648147398
C,3147.354187628459
B,3937.812381591558
D,2916.276753857898
B,1344.1424585842153
A,6845.695832476901
C,3553.1348494556987
C,1675.5136640197516
A,3382.295389996905
C,1163.4597282541213
C,5908.181216348663
B,7635.265873892413
C,7058.62979792975
C,7440.517727212055
C,9401.757422076027
D,795.4158029409556
A,1722.9924597759332
C,8480.202196248423
D,6562.30635004175
B,6161.856452403395
B,487.1262350242571
D,8790.793083956218
C,5235.667807271867
D,3115.9220192333337
C,922.1528560220478
A,8765.36875063128
A,7635.9692042428915
D,1127.9667221387797
D,7423.882587510716
A,9880.515754897482
C,7199.213967835414
D,8940.412648957788
A,9615.657248937625
A,9371.0443582957
A,8847.702152838394
A,7434.182332701225
A,9022.481554727503
B,284.8586670125679
C,2335.884315465482
D,5849.967842272441
D,2944.815796176262
D,5453.332343020412
B,6462.028114603069
D,4691.127716550575
C,1214.7017453230214
A,5408.071450382799
B,7249.448645764343
C,5002.4203992034645
D,1.6664237158649755
B,2238.258169138073
B,6445.223969853236
B,7130.7888215756375
A,8835.537156406377
B,5253.941146885483
B,1951.8348038271902
B,6349.40935794145
B,5929.744060910961
C,5857.831723030931
D,5746.624373796038
A,8651.091939584727
C,6296.022747567934
A,8454.709366248688
B,7022.581620187985
D,6176.683640023904
A,8250.254312627716
A,2851.7256829030403
B,5016.27329182292
D,9717.945828882242
D,4704.848030854866
A,7998.8541708358935
A,6545.802560551844
D,3625.3420793117343
B,8990.693453260732
A,2027.354222590391
C,2838.2845694898997
C,2657.1417146631115
B,2949.992321607602
A,2276.585535700754
C,5164.376486057079
C,2036.953035755429
D,6135.328478462841
A,6043.533146628242
A,8298.672240782213
A,8369.189428174017
B,3587.7029501008305
B,7297.324127770899
D,2248.542895894442
B,4599.7438467961565
D,2223.5715590837085
A,1439.9291300172242
A,7062.097725870129
A,1125.9880333824422
A,4951.242814846653
C,3934.594666883769
B,1045.329603698279
B,3913.8836746420384
C,1316.5778820281112
D,9554.744227153471
C,5770.326084112742
C,1348.5675723033844
A,2162.9430105445585
C,4248.634956390878
D,786.7843689107864
A,7334.629207847904
C,1996.0802801292145
C,1927.6953967541665
D,7780.538178595414
B,7102.925599664434
B,2753.3149971238595
D,1315.0593846716852
D,7095.567116153329
A,840.5799218245489
B,9941.156059993602
B,3625.0382965774184
B,6035.648446406361
C,4095.654506719895
A,6311.376212802995
D,894.1708702534298
B,9261.688530405716
D,1693.6005332023728
C,8172.757102803648
C,2544.2779566372737
A,8367.106949438248
A,2415.7329694530854
B,4897.543828264012
B,8606.913596025068
C,327.9582333667694
D,1518.3823493157824
D,315.321224417512
B,2706.55056002824
D,8224.89290360246
B,1901.2093764076164
B,7498.703533580231
C,7500.051645159953
C,8984.102361097432
B,2821.5074524937545
C,2967.7061543766936
A,5210.43164273145
D,7503.165311535725
D,606.2293739491662
B,4275.117517489963
B,3558.2099104365816
D,8813.298475318716
A,5051.801252500519
B,8014.028413971787
B,863.6767164796717
D,3084.985318940533
A,8967.768860968967
B,2347.682422322922
B,2725.9721555966184
B,7781.378016646362
B,9414.223061053975
B,3124.149040931619
A,7941.766317328391
C,9108.82668702515
A,7768.213795823956
D,1025.6662135826036
D,3355.5993642407648
D,1482.2141732557152
C,4812.525583479937
A,258.03811623702177
D,2465.704326235788
A,8152.704406669449
C,9427.046217413754
A,2495.197419798258
D,2849.4500299696815
C,8593.142923542291
A,3143.4815695147468
C,1698.494883650762
A,1632.5295444484727
C,7889.232251840778
B,3126.506618800255
C,4461.701633328238
D,4746.776700469957
C,8203.43097403191
A,1324.1129600332067
A,4.333214571690515
B,284.57336659080556
A,405.74240832283135
C,9973.85331820209
B,4310.246571262028
C,4294.301056330599
B,4085.3402886443564
D,498.90318429913555
A,3110.5400988741353
A,8649.073112409573
D,7219.884951988064
B,5723.7278299299915
A,6790.147838906712
C,5945.594619234913
C,6308.203158188214
C,4484.818316824918
D,4477.799096226765
C,2926.0282452071574
D,7276.8455319062905
B,3809.3809028924175
D,1259.7068694454426
A,8373.792480276696
C,9358.136816432509
A,5214.93870470673
A,9075.331369418358
C,321.5516845376065
B,5826.7659635570335
C,6329.7319753856555
C,192.22670733192544
C,3511.189250906343
A,1479.4065073684126
C,3075.318000970921
B,2156.0523500345125
B,8230.885968607
B,1920.358384552325
D,4657.381745840258
A,3553.0134671138085
D,1084.3969529679882
B,3283.6754562566525
B,2141.8105164583635
C,4166.8768192851
A,3746.6559268112587
A,755.850494644061
D,4834.032967197657
B,1722.7182871814462
C,5774.277338210397
A,9032.719962249395
C,7930.69363091268
A,8405.887201228972
B,9887.384700965882
B,8171.618917178676
A,8394.334928511256
B,1393.8543678134847
C,7364.626743266156
A,7679.967087765464
A,8836.106692792328
B,3455.9451765671047
C,4378.665667867449
B,2993.7459586270147
B,7925.877088614883
D,3880.576641083483
D,1488.8544262848568
C,7563.75999957064
D,5793.122720604194
D,1688.072684602721
A,9178.587043919897
A,4412.013458679129
B,850.014062724576
B,9991.409101230985
C,8313.517361067938
C,4158.0499633313075
D,9419.095412959528
B,5860.791588585474
C,5445.246228244083
D,7678.99199190781
A,7676.315473025581
A,4208.160592932831
C,5772.463101421036
D,7090.721875062341
A,7217.122793931912
B,2227.934646343657
A,364.419001754731
C,9669.674789822511
D,2058.997934698259
C,3426.112417056234
A,9479.768871390215
C,7405.008757206065
D,7710.97438979913
C,7859.018921753518
B,9157.696699356464
A,326.4880535118722
C,735.6339487659445
B,8913.285398479475
D,9672.080958212237
D,2029.2433474596867
A,1090.9299123708674
C,9993.692023790087
A,6817.949572307149
C,6270.788565927443
A,1456.993998595716
A,3287.2281998521453
C,4345.548733066499
A,5877.14112858271
D,5926.491153135568
D,8483.735074948347
C,819.3370357222136
C,558.7261003457844
A,7353.713636099633
B,3960.4702680647356
B,2498.387166526887
D,7851.931021272487
B,44.887188204864316
A,1112.2596313276435
C,165.54557115371097
C,1419.6362227049256
D,843.5448741064405
A,343.8723122448562
C,4618.944238458576
B,1234.7934456667513
B,8483.390554167516
D,5362.214785869904
D,7781.5174621909655
D,36.89527832810628
A,1504.9233295363601
D,5112.781914840461
D,976.1903760286993
B,1999.433776561782
C,628.6604132841433
D,1901.0537427361103
A,323.78698985121645
B,5033.02904330242
B,1691.6978437866942
C,2801.5731582076714
C,6983.433485665335
A,7200.601544739751
C,3353.75016209442
A,3678.717595399985
A,5176.967334832993
C,7991.39076381332
C,5449.2955331783305
B,4100.111876142898
D,6006.54638815418
C,806.8914909122257
A,8023.974429347404
A,8683.409510702822
C,6183.7470653315695
A,8260.336711720454
D,2829.8712204342464
B,3593.6131645522664
C,4158.5383960780855
D,7071.459007271589
D,6469.38904899313
C,5337.3395921130095
A,4710.591501243645
C,4775.674154246932
A,8368.456371723152
B,9833.308064611068
D,6961.502213468849
B,9493.457829894707
D,7760.246726746608
A,4100.81495774641
C,377.0451339011815
D,7208.525073106543
A,7036.216796540343
A,9466.545841174164
C,4253.798110736111
C,4246.599014799707
D,351.57049192656956
A,952.064764019136
C,6858.645863338429
B,6536.263686466878
C,965.5097960741517
B,2313.629682949866
B,3651.1530509229738
B,4171.836568473942
B,3557.344884221413
D,5933.841377045972
D,1406.3481136010848
C,4005.9857333504815
D,1260.7401855119078
D,4795.8533654868825
A,775.7112494120948
A,6356.098778017193
C,6385.341591731713
A,6309.273541717277
D,37.40570914347144
A,1085.6581689798252
D,3971.050006488001
C,8306.949086032
B,1153.535825215941
C,9056.947475218998
D,3530.2106470937183
A,5445.420998521099
B,3494.264494906685
C,8279.48992949764
A,4765.221095968309
C,9993.1705962788
C,2545.348222862887
C,3530.2520779680435
A,5544.3609788412305
C,1347.75077191605
C,5131.654713594066
A,8368.404898072366
D,1544.848148743548
A,2664.279674698507
C,6473.616747616277
D,2959.23362206245
D,1986.7565450037418
D,9791.02720682252
D,8751.99437478081
D,6714.310768815499
B,7.834604767042904
A,9862.701066479462
D,3725.4528857683345
A,8550.725022942817
A,178.4437844072276
D,3693.3242102403187
B,5873.009198004312
B,8188.905327175425
A,6511.296965067881
C,2283.4671981546226
A,9382.46148491242
C,7865.158772795742
B,9561.269707903017
B,4024.8705328092183
C,9972.158223258202
A,3925.9035959466046
C,4225.6941899302765
D,6447.34805502707
A,7907.261957170996
A,3481.2994764187974
B,3851.1692944952747
A,6200.469859022261
D,5377.1744150631175
C,8369.163039296362
A,8971.340400266536
A,5556.007468050601
A,9610.31573762385
A,8120.305579730291
D,159.4390575515708
A,3996.4385617729795
D,2821.100485202049
D,3444.019982079072
A,8853.082129206969
C,1330.6680159953517
C,3100.3206361584535
B,4581.7850821860675
C,2978.164564171583
B,6159.00266459806
D,4641.987465968336
A,8712.487508590426
B,2964.4891629029835
C,7974.749626801856
D,9478.59842264552
B,279.3885861443919
A,865.2431649189105
A,4776.881657904741
A,2746.1724696039687
B,2709.313526065972
C,1586.6206679000024
C,2252.7591187727107
A,413.45982925359215
B,4010.270672818881
B,5548.753711738057
D,390.8867304349013
A,5742.615409621665
A,2228.08716655791
B,2387.769899135316
C,6847.026772819779
D,437.0379637012143
C,1804.0556590465687
B,4474.431332200293
B,4265.522119875999
B,5735.10739880753
B,3881.636196038502
C,488.6371754876035
A,3043.707186127611
C,4435.068978379205
C,9971.563831546084
D,7119.100828503573
D,4402.128032509325
A,5585.19621098453
D,7356.683654358434
C,9904.93336692957
D,7050.785528361864
B,9710.071206258342
B,1429.224876431445
D,6095.804127841999
B,3224.6652167495627
C,7958.861863790488
D,9508.040229338441
A,5137.143507335603
D,8484.225397836926
A,7813.495465108268
A,8198.366678203596
D,9668.21880720469
C,801.6822392861054
C,1266.2454724891147
A,4250.4318224006665
C,1799.7712616950744
C,3700.357085153229
B,3096.1100733023063
D,8626.544389409628
C,9893.2169392228
D,4623.6044038544
C,4975.285303969527
C,7575.803599353172
B,5695.3652684573935
D,575.6396328841001
D,9748.431927798832
C,6736.297141270178
B,6755.494119257411
A,7310.071475275468
D,7405.504168594493
C,9342.743816563463
A,2194.806238129855
B,7598.3624041931125
A,4814.664239916449
D,5996.088374012086
C,1426.0797383349907
B,900.7463288836988
B,8546.844953089865
D,3386.3153424620195
C,7000.265648678595
C,5825.866271636733
A,4366.9671917524365
C,6047.491895366406
D,3193.7731312607675
B,9062.610844632662
C,9306.79245094382
D,4629.470778587316
A,2139.4613361943316
C,2740.0740164509853
D,7432.567093707629
B,8044.682992594566
A,4384.642008421797
B,5236.922105813081
D,56.33245803750025
A,7711.464330225075
D,7355.456514376425
C,9478.831715041339
B,8165.195265457456
D,4596.215307385187
B,2650.740925583297
A,7246.058821568786
C,8128.031678400257
A,9472.195803716513
A,1139.0120260050874
A,5842.158517224359
A,823.3547470025817
D,2512.5978786991554
D,9685.01191481462
D,2441.0044773409536
B,1952.5750802133402
D,4222.005575893364
C,6809.606266768122
B,8387.572552304511
C,5511.614630287192
C,3749.8140314137077
C,2293.04058105414
D,1182.1095502614771
A,6386.371047182115
B,3789.7213763719187
B,6105.300309302793
B,1316.459228829448
C,6980.516532620371
D,6587.022082400831
C,6703.164313577116
A,4827.63071946334
A,1047.891718345716
C,897.6113554355356
B,7586.923706998832
C,6171.348706663467
D,2755.9762767316133
B,3111.171064026604
A,9294.973699901488
C,7763.456294457913
D,8368.377960249347
C,4173.544056583998
D,6674.266101804302
A,2625.181454890209
C,5204.859661842182
B,272.9945322753894
B,6528.377686754153
C,9032.554959314119
B,4120.528570630895
C,699.1055447982013
D,5065.502168404964
B,6601.135718835475
B,1222.0781904123314
B,1257.129228711244
A,8446.332156086677
D,1238.7590560254591
A,3157.517220004612
D,1906.0778215064986
B,8493.44721284509
D,3458.72201005281
A,8868.103221970048
C,4019.877705268595
A,5784.309578203568
B,1536.1080523670646
C,8735.121244237438
C,115.18390532096157
B,1778.0737439100876
B,7952.301974455452
D,1980.741777031447
C,8944.100795655539
D,5504.102046234192
A,1258.281299421935
D,7551.63008579582
B,731.1831270881112
D,9031.561000100086
D,5641.940195812276
D,4122.261604575007
B,4005.3226870522276
D,8102.038193541225
A,4716.244153434027
C,7624.4177483309395
B,6017.103240816987
B,9393.784117877816
B,6969.217647768324
B,4595.040683395623
C,8666.355731874508
C,864.7183391933546
C,1826.9347918928797
A,3905.044535368496
D,4250.4020210546905
A,764.3620736103298
D,6286.405936398655
B,2576.1775922503366
B,8269.575851292324
D,7666.285287254689
B,4201.835188704724
B,5837.179292496765
B,617.7686753231251
A,7917.4718931748985
D,9865.42660574521
B,511.79171066531825
C,9081.285272187713
C,6027.782595147059
A,210.38162070223387
B,9780.368022931896
