Категория,Значение
D,5266.2868432124
A,5344.94377104682
A,7011.532307306776
B,2534.3644942734127
A,2841.4851888998637
C,2768.737092442739
B,5598.794710655493
D,525.9978597361287
D,8380.839060432696
C,991.7667670053789
D,3749.5977440717224
D,4474.335299085588
A,9994.2004765144
A,4438.217839372851
D,8973.630975355656
B,9582.522927235254
B,8652.87413449112
B,3960.29754436394
A,2407.703465192749
B,271.1660973638184
C,5656.382799985535
C,6657.258478261899
C,7661.816973655283
C,9796.269064720685
D,1309.4118226859828
C,4865.72701598713
D,1782.296077502104
C,7822.349391766217
A,9199.206732095987
A,9520.569826027708
A,4083.78126515381
D,4150.227041318204
D,567.6541049241688
D,5385.564543701794
C,3054.9323381727377
D,7014.98422746181
C,6506.823124626516
A,2423.608728702454
A,9461.493198279306
A,6850.295375568239
D,869.0177763218514
B,8141.480071430841
D,4897.58723276227
B,4308.031696424095
C,5118.436708941061
A,3299.2547930345722
A,1584.1163497303792
B,7037.469395640352
D,352.17777014808246
D,4959.455208513625
A,89.39988168290806
D,160.44135380652844
D,5687.299404372117
D,9176.453500245867
D,3721.832222599442
D,1613.7076562407874
B,769.9287611873717
B,8789.928086061424
D,3680.635263840993
B,8280.01987310062
B,6134.986336062287
C,6165.256506978782
C,2183.4883329568956
B,7470.975354014305
A,1977.9792992919686
A,8326.250554611488
D,5355.82930979194
B,4698.024992434527
C,3097.568107564754
C,2589.777538450088
D,9527.841099726575
B,918.6306887604334
C,2940.0703134621535
A,4660.261137866402
D,45.26785640208268
D,4266.365876838571
A,9577.965000355029
B,9558.47114218409
C,8071.20481795166
C,1632.9732002162677
D,6405.89547361326
C,8335.503385357739
C,4568.750183764407
D,5758.955506653304
B,8376.399378411526
B,5877.7690064407625
B,1248.547558669947
C,9781.51410567375
C,5516.008285989655
C,6016.50129134271
B,5242.698912752791
C,1244.5300159172593
A,1043.3861558590113
B,5805.913681669045
B,1183.0302713194744
C,8524.859087904128
A,2932.71546546833
A,3588.797812758921
D,9312.090884637488
D,370.474314227345
B,6205.496804496822
B,43.04047565824627
D,6709.575291429995
D,9901.82265811043
C,2081.218651173479
D,4177.549751066008
B,1906.683276678559
D,9531.046791695171
B,646.6243498891432
D,3109.6571192157535
A,2238.98977763901
D,7093.905437632299
A,8196.95294768765
D,4871.739020655038
A,3925.7096359197485
D,4593.200601441351
C,668.2397446665311
D,299.86519021076793
A,8934.87615184865
A,4871.943290445823
D,61.04927051189978
D,2009.659104135513
B,9293.511315368683
D,5784.831381505361
D,8636.83346988336
A,6996.798034711949
A,6638.0313766551335
C,5990.540911382894
A,5591.960673626888
C,1293.651848004666
D,7656.158709966834
C,9897.158873804774
C,7024.744926998842
B,113.0694031229674
D,1500.687127741637
A,9435.666224320257
A,3286.6139263107284
A,5756.216109447821
C,8261.79097126829
B,4444.623805634616
C,1119.4258083020763
B,7261.264811822519
D,6505.453877652918
B,3785.642227114208
B,2982.9513698706414
A,4296.370230963883
A,3488.8633927269516
C,3714.6308122960154
D,878.5671724349897
A,3538.0259925595333
A,9937.934474450663
B,4707.852985722509
A,6568.3009232884915
C,7791.159540423181
A,1191.6522617435514
A,4767.040294918195
D,4066.9919992651435
B,4020.3367044440065
D,8491.087509021967
A,6119.8986111129925
A,2649.28038776251
D,2311.114355367436
B,6851.851114825811
D,979.4812851071778
C,270.30791127261546
B,6927.877972911831
B,5111.87757845395
C,6008.445231890582
B,1519.4747123201232
C,2922.926094177107
B,5459.707401002171
B,9822.481396604942
A,5942.5962109353795
D,4782.122897796624
A,4011.418282781512
A,4472.14937523874
A,6749.785644246535
A,8498.602766967573
A,6574.264837781916
B,3217.0008126287316
C,7327.976879540548
C,6010.216127946875
D,1200.9013816124718
B,2098.16587129446
C,6163.343117437247
D,8008.8549838377685
B,4779.610469368716
C,3984.75761472558
D,161.963197997547
B,7113.9856607616775
B,655.9246939456764
D,7160.588904855283
C,4927.3005161166375
A,5835.410305940362
B,2719.1738307246283
D,7034.384065044231
A,5975.97860556871
C,4344.181241694306
B,4604.362113653614
D,6390.9584424245895
B,8724.126623029983
C,596.907787413235
B,9624.108179209052
B,3396.2885583824436
A,1524.592282333662
A,9916.30737397177
D,6683.127437527018
B,3567.5521483601874
C,1765.5468916767168
A,4019.609388238434
B,9980.838872071716
A,8015.805532324699
A,259.3613279898759
A,8310.21073783964
A,895.8985014989445
B,4116.333493389893
A,3382.917731460191
C,6132.603234106088
C,9205.73963793457
C,7518.686560023709
C,7775.896731312535
D,1052.8881705725446
B,9626.303410113738
D,8639.906774399333
A,1019.9210216276881
D,5608.996037750835
C,4737.345156672323
B,4997.698259810201
C,4801.937274814427
A,8670.546705503388
B,4719.259292761133
A,934.5772791796793
B,5701.853370167579
D,3021.403231850233
A,569.2858858391304
C,7063.572620256431
D,7655.469351029737
B,5122.563613583471
D,8781.71593747958
D,5469.399563093003
D,3850.9773706030196
B,4005.5636529063877
A,3579.038717321018
D,1115.1966882280612
A,4891.026596594176
C,7449.538936038436
C,6974.375956845167
C,2849.582727664599
C,6078.6948156373055
C,4486.649593329079
D,6189.712833518179
C,160.44636117342776
D,1824.7978745180537
A,2744.544955573376
A,7733.347297428319
B,8851.474468359713
B,8881.075348087437
A,6208.529772424718
C,8066.577303714752
D,8772.463368133356
D,6339.984203764865
B,5926.593692350263
D,4416.026378898529
D,1909.4246084527251
A,2670.346925634209
B,9484.76724553256
D,8669.039237980553
A,5021.653816126842
A,2823.4609577375622
D,1550.9587973443397
B,9267.271518041094
C,9041.677279853395
D,2949.9112713192303
C,5816.781446226364
D,8087.45462040376
C,8475.016402564062
D,7418.886220270687
D,2908.5564926184375
A,995.4803870677086
C,278.03921313146446
B,6995.48405444089
A,6462.340555890339
C,7039.9595583760865
B,9473.318578601475
A,1140.7973623536006
B,5038.09200333553
D,2869.182539484214
C,7175.760487893977
D,9422.042773104884
B,3376.798461993764
B,587.8992172730659
B,8436.579313944943
B,1318.517153863441
B,5524.265035333561
B,5369.8108421120905
A,3149.079700500174
C,1918.6031337586257
C,8220.68372570533
B,5699.68318727915
D,5368.007509745557
B,962.4046355363693
C,6791.558947110995
C,2785.8139427913293
A,3570.014516804795
B,5987.735628831801
C,446.008671274344
D,7211.6497626135915
A,3597.602752649174
C,4975.375118362557
A,7835.578192795024
D,8206.525332539957
D,2310.769997134703
C,6047.19520786724
C,5211.02111305857
B,3208.574836930207
A,5220.915372350893
A,4389.043898106389
A,8706.585561667922
D,3969.267877476147
B,8539.565788195245
A,6126.503544865845
C,9701.264150952069
D,7120.494160184713
A,587.1797207727191
D,3809.5097614592714
B,9422.019067996756
D,4104.520292175507
A,6167.252004777018
A,7472.482323125581
C,6977.861578990932
C,3803.4056373703356
D,2853.4913478010894
B,9414.932587060352
D,865.1828864075476
D,701.0806751499364
D,7906.272900033701
D,1835.3402075217905
B,7400.1766263552
A,8447.625311571413
C,8091.109841116177
B,4669.406291463951
A,7314.975821558704
C,7702.333278183917
C,5952.579187805604
D,9324.44000290905
D,6980.1137879057105
C,482.8432941655332
C,3115.011472458223
A,5544.585174692504
C,6469.383221984413
B,7737.749022590259
B,9240.5407356743
D,450.4060041304051
C,6070.177795745926
B,4766.594806223044
B,4094.263358647518
B,3895.4373007104177
A,1276.9187809274868
B,4582.971324808928
B,9630.630952464828
D,1583.6769229846172
D,2151.4114555773735
D,8859.289179418589
B,1430.2559754056226
A,720.0847147831173
D,7425.294985445137
C,2276.517532347439
A,6977.590491828427
C,9763.815192606515
C,9664.334167602752
D,8013.479472008759
A,776.2043132612313
B,5649.820222275313
D,9472.75743072958
D,486.6022061402615
A,9750.049533006084
A,6942.363821959957
B,9339.624618773192
C,9652.50635025936
C,2067.2497591028623
A,4651.29169335844
D,1776.8661437320998
B,4361.352331235694
D,271.19119237280194
D,2574.3147954723536
A,7770.067613599717
D,7021.936944067844
A,8096.225914549672
D,567.0227243098172
B,7900.874971206763
B,6786.7524365917525
C,7599.89005611308
D,6341.943247354074
A,9352.7256505356
D,5383.9517972657295
B,8831.822162866807
D,4934.807285477098
B,1555.0618280301069
A,1039.3328182704124
A,5363.159100758264
C,1192.964089605375
B,9216.448969964593
B,2450.084958174631
B,5016.6576645382
A,3561.0640301433727
A,9748.292885564018
B,860.0878322924758
C,1321.6885068267923
C,7717.631456879328
D,2964.859478694637
A,9228.754845797932
B,8020.049689536376
D,9724.388652744698
B,478.86225143711687
B,3773.0312622438078
A,7278.759219216146
C,7667.693305029614
B,5395.109806177565
A,7236.186954563301
C,880.8567001266771
C,4078.8890141384486
D,4996.169138748361
B,9735.23935678687
C,128.4355213177746
C,5168.866193031521
A,417.77027639390246
C,3434.2032692103994
C,8310.318714078192
C,4426.010848804905
D,7081.611160810289
A,5473.214733878299
D,277.1063633153723
D,76.61895235605144
D,615.1025026556389
A,4577.221400613377
D,1052.0595330401172
B,6068.385726454172
D,4310.898888127728
B,6312.57851509043
A,529.5642318344376
A,5335.692853112769
D,1278.4133126609813
B,4987.976818852925
B,1501.1277471021504
D,5247.147013599344
B,2088.550617952599
B,9152.844707961385
D,6557.4928021925425
A,867.1212505866193
D,2371.252105699179
D,5552.932452904532
A,4654.536239346067
C,9316.887552503978
D,1194.31752539332
A,1499.5002780219154
C,3998.6525909267907
C,6041.1381844374755
C,7373.8598447156455
B,4382.595668178854
A,7451.259275956355
A,5957.7911939931755
B,595.6877813981845
A,5727.66793111041
D,8781.6976087835
D,6508.130813807316
A,8973.20997060465
A,3132.7918754524007
D,2433.924279433877
B,6066.370836033416
C,6740.2985217066125
C,3127.045458077007
D,2729.212739937226
D,9012.159674412638
D,4403.457730724438
A,321.0642934005251
B,1663.7868508492174
A,1018.2355552409462
A,5555.236765395996
A,4593.419474186389
A,701.9755299623254
C,6987.984574112968
B,6618.789315097436
C,908.0255280997355
B,9242.246121121523
B,1681.2766609636944
C,426.9391680899202
B,4395.9003150039125
B,3184.985857543952
C,2283.5428800121495
D,7265.607551576811
D,5054.299576068371
D,1200.1114266317763
A,4870.587761338193
B,4585.551461954567
B,550.8924399825623
C,3831.1327437366804
C,8453.08755923161
A,1369.0235218305909
B,7679.609460478704
C,6193.874280896606
D,7438.78700835132
A,8561.692403563442
B,6404.284020556483
A,15.18671590666385
B,3306.1669893183625
D,7277.031971166989
A,6125.934746197607
A,9255.209999173325
C,7539.5027708111065
B,9475.11398883794
D,4855.690679433362
A,5497.225487500114
A,2565.323608207646
C,7421.087363686867
B,8583.674762172946
B,7840.128176661869
A,7798.545635453327
B,4560.1380811030585
D,7338.752813158568
D,2224.820816797652
A,4970.877062502839
A,5563.97918918121
B,2485.792277972825
A,2049.7598524618134
C,9668.099271538496
B,9969.785345920583
B,8746.304418828086
D,2141.580530103057
D,7632.395405502271
D,5216.679024538074
A,7089.773310765703
B,7279.056572839745
D,385.9048393524583
D,8186.589890152645
A,2604.467267146786
D,5879.9006186977085
D,9193.609357552501
C,273.56434841647865
C,4382.2822963374965
B,7920.899625256221
D,749.5565917977598
A,4721.768137446085
C,6717.172137561013
C,5391.030380018617
B,6747.361267370073
C,54.57014714663816
D,5823.084898494351
A,1942.5010876333217
B,959.3434341029965
B,1188.5024163854218
B,7842.841025255253
B,1962.9954466368354
D,6165.749977417029
C,6045.994922136676
C,2385.604101176403
B,6022.403107134193
D,328.6902555565134
C,6154.988007415321
B,89.2876073181141
D,5709.572549172874
D,1906.5311666766895
C,3018.307816825764
C,7354.456020491928
B,8273.085375374516
D,485.2999534145055
A,9006.728395417733
D,6322.298401002818
A,6400.9702365716485
C,4516.364181614529
C,5887.466730714482
C,9288.945172758942
D,382.2667670350679
B,6413.467624607263
D,881.7966035288433
B,2749.957983725066
B,5121.841583351197
D,4705.218830473212
D,8989.546441867538
B,7609.029696029654
C,6085.287358663309
A,9395.134399312594
C,5407.240979678674
A,2684.672353063512
D,7090.999337602959
B,2380.8687531656396
B,1359.6179723037967
B,1317.5070612645748
B,5707.496679803174
B,787.0459314129528
B,478.62464888860654
A,8858.91013108948
A,2768.248986497446
B,6455.539272896035
D,8301.765644351737
C,7207.10366295725
B,445.95889763156504
D,9536.675386639114
C,6218.279745236822
C,2970.036798841402
B,429.3040056554804
B,9163.091813308498
B,2350.046839846432
D,4270.9941195667025
D,2713.8962764208504
A,1619.1381394813277
B,4019.4621039770386
B,5494.230761697328
A,5884.089478419356
C,2707.783283471305
D,9557.118363414427
C,2958.680310720451
A,9151.474671011369
A,31.071065065648387
C,3097.6473516564747
D,1122.8647845627756
C,6152.015262467395
C,5234.531159871334
A,1344.295623232731
B,6748.315276283456
A,7465.111383419728
C,3406.259954980032
A,9186.434128707444
B,2085.8420975044037
B,3466.849118518076
B,1567.420082945508
A,1322.7451668985937
A,3135.080473879008
B,8804.650173415983
C,8940.72384763813
C,1606.431406214634
B,1420.4977258218248
A,3218.771013789434
A,6144.437049472782
D,5351.62192189583
C,6720.365641022484
D,9317.819760663966
A,1744.4471002556531
A,224.201135021762
A,2059.7222254253074
C,8026.2034778023835
B,1874.8283769853101
A,2218.170564197441
D,7750.558156408132
A,9240.705615851959
B,4164.7638065322435
C,2240.826458518645
A,3389.6973778475476
A,3010.153253456366
D,1379.8295819440493
D,9253.082301253939
D,2123.514824003844
A,6217.019175515584
D,1613.901604851226
B,1116.4367313543012
D,1032.5685168797409
C,2229.045114513405
A,8472.40339005265
B,5535.678883991331
B,8512.35536614269
D,5012.686457724507
B,863.6902840183815
A,7427.581100745662
B,4635.647792857515
