Категория,Значение
B,1129.3482862587848
C,1029.2773577143923
D,7494.00869030587
D,8570.873360276528
D,7757.143291202856
B,2086.6702040458786
A,2479.3715798275075
C,6155.692273684283
D,9576.074107239796
C,6792.736215202712
B,7217.372749733226
B,6513.40083134805
D,497.88792533777803
B,682.0254654421508
A,9322.971242279595
B,4018.7837716370677
A,2863.44834029573
D,1021.1197594410012
B,2761.0012907936502
C,7215.104443455735
C,8516.21950672439
D,4051.162690959603
B,4393.308670083353
D,2446.063639815278
A,2808.3497881749463
C,9327.595612309326
B,5333.699174347165
D,8916.964569286982
A,9273.301968966038
D,9820.306667655246
D,6773.379537817339
B,4420.055454406901
D,8256.671234885638
C,1417.1892200648037
B,3653.418241238529
C,7993.693200689938
D,1815.21953025368
D,6692.13515436539
D,7818.581194086547
D,7581.232840028014
B,5119.855393541442
B,1210.8864619739245
B,404.437332375262
D,8791.512630227582
D,9941.051254278942
D,7559.494632200183
B,683.7639401161817
B,6125.202753901544
B,1778.3178497198958
D,2555.1941831505387
D,2042.6151466612519
D,2532.2631129860024
B,7428.131182218688
B,7837.075379665187
A,7964.536828175352
B,714.3673277240212
A,753.0546955213958
A,7638.70173807258
C,3476.631031993449
D,8676.66807832387
B,4295.430604021748
A,9091.908618638212
C,329.0837930302126
C,167.76597282091433
C,2873.663023299903
D,5870.565577916802
A,5971.246238272435
A,5984.082443283561
B,5318.755150970544
A,7484.377215517941
B,5975.599922366575
A,370.83925909792936
D,5276.311033496365
C,8424.516529868646
C,6945.283634816562
A,1297.7043930916052
D,5992.411573625012
D,2996.253097077443
B,6377.740714563295
D,4235.017770104932
C,5089.157903966108
D,4360.447703882998
C,6479.049428071596
D,1172.7804389120688
D,8212.524636611282
A,854.9252361031369
D,3455.259477563234
A,2170.813804492929
C,6272.928254315119
D,2686.844031735298
C,2728.0006839795415
A,2654.0040924934137
C,6833.663298427592
A,1044.3956667629918
D,7537.814036755897
B,5678.104227982423
A,7956.368487618155
A,7009.594371633286
B,8609.633995869093
D,8222.158705523385
D,3443.6528327232118
A,8804.944276419801
B,2634.7498735634963
A,398.3209131890099
A,3038.492415143689
B,3622.9401500413096
A,3921.662728204454
A,1916.9421601494635
D,1602.4286433872887
D,3398.6089023213635
C,5158.582616991968
B,6864.457895003127
D,3891.6109578760093
C,4945.343039185854
D,4635.650205668386
A,3294.101471763532
A,3586.9644265379725
D,5731.423373730997
B,2331.98575378882
D,7815.512536353791
A,6342.410650016105
C,6746.941403593591
A,7800.962302418824
B,7322.556402769496
A,1732.6966058979467
D,911.760402055194
D,7075.218272742775
B,4708.484419526895
B,8449.288098725547
A,8358.081599108942
A,9244.425264911803
A,1932.415922712356
C,4643.863559376544
B,5089.454456292592
D,1221.4428349717366
C,5200.096895244451
B,6809.415368951184
B,4895.116272882557
B,5383.665945834788
B,8223.372392020903
B,2311.5841546720585
C,9832.802859746842
D,652.8431574374417
D,2382.188829511867
D,7591.691018315694
D,3004.4682601249756
B,3354.374848168175
C,3566.2490306090594
A,8412.426091851768
D,4927.662435705094
A,7180.233816432266
C,3714.3944134993076
A,9577.343733352558
B,9960.361402834516
D,7888.858689896828
D,4005.1786809227
D,7965.188850799623
A,6813.933223804576
B,3261.597650584348
B,5634.439662864397
B,4158.825277493304
C,6224.360252388527
D,6062.349822407106
D,8981.589317240983
A,5427.787875243806
C,4122.5248983580495
C,1315.5505344368642
D,3294.2299286607417
D,5971.302215897645
C,9673.730091569385
A,7369.383780527536
A,4926.6137623810355
C,712.7225403768954
B,8260.706271622732
A,2752.876850887836
A,4290.870564298644
D,4062.8042207938743
D,7234.623626708562
A,4743.71274191242
A,88.1056533721442
B,9048.843909586347
B,6034.483304534549
A,2950.7073231439344
A,6906.056402721852
D,3212.649313224784
B,6687.200423211944
A,6893.598006338743
D,5813.470789664608
C,5098.965873477543
C,6111.407839635053
D,1716.397161956081
B,7131.098795424853
B,8979.896004738439
B,1826.389412971083
D,5594.655822229579
B,9564.658314838493
A,8379.606592401025
D,9065.692914840758
C,3787.906582050064
C,1986.0170442130734
A,4160.814431068727
B,3695.340467667501
A,458.80639383126055
D,249.24031308687637
B,8432.76112042557
A,9540.458638285481
D,6430.152766739582
C,4271.785048741689
B,5623.756561689122
B,1100.6239281675603
B,1572.207399958752
C,4810.21134835002
B,6157.274588911546
B,7161.807560882596
D,4340.7216024595145
D,192.54010614120023
C,6125.866268469862
D,3275.139375366193
B,2835.8195055355336
A,4306.659255354267
D,82.76703552391338
C,9966.409578318626
A,883.005399691715
C,4644.945571139835
A,5054.121038474594
D,6147.558327633068
D,5564.1456922838715
D,1186.1624618246829
A,4852.068440473395
B,3683.0771197631284
D,895.8807468910271
B,440.96991844241904
A,3777.9439719206166
C,5712.152890832858
D,6052.361846065504
A,3046.3038088921276
C,3594.9875368246485
B,1973.9904137220326
B,9399.140290688183
C,7094.180652289172
B,8423.734901753023
B,1031.0609522093189
D,5447.4110336265485
C,2545.0051307264434
B,6175.825906069443
B,9387.4621099567
A,8298.005684577865
B,3497.0474454604373
D,3123.666749804507
C,4662.758229491195
B,1663.9889197052535
B,4211.391560634849
B,777.6821893414403
A,8760.394641886684
D,2988.443106283031
D,7299.415539537058
A,7124.416404757257
A,3196.4018560381264
A,7673.614698104163
B,1976.0926087032549
A,9124.63679587607
C,1699.7638155557254
B,9636.501915031611
C,7342.194788752371
A,3780.26751005221
B,9309.822117400763
A,3516.3764104519096
D,2955.770385910114
A,2111.483016771718
C,6700.777423663969
A,9168.786581829554
C,4700.036041767381
B,8667.982222748087
D,2586.6115007351004
A,3012.550980044011
B,238.98701597263198
A,6319.299724391651
B,6125.494497498189
D,3702.700568920732
A,9929.193415217744
A,4184.444616021804
A,4407.19186135492
A,3023.0468907880922
C,3337.656134056831
A,9619.192536704491
C,1266.76436742069
D,1632.3081253818846
B,6935.762875985286
C,7332.372791016096
B,4136.414440839264
A,1452.3660648322773
D,8532.325831389397
A,179.71369689417895
A,5180.7656028634965
D,6718.97941306832
C,8937.784579766518
C,4891.999032406858
D,8954.201160419832
B,4176.4581468886545
C,2087.0469829610465
C,4162.285350307146
B,8631.479511758587
C,1815.6102988624664
A,403.3933260728293
B,6449.739771179755
D,9861.73560137619
A,7612.932085252942
C,2366.0118737346947
D,5354.703430419644
C,9304.508566765364
A,4053.3480029825996
D,1367.9533165121
B,2900.089825213579
D,3603.5625707070863
C,9784.045370422182
D,1755.7989888134182
C,1755.357694275223
C,5303.320339089784
C,5039.697784189204
A,1842.6360918811793
C,5181.662560657216
B,596.9569875046633
B,7804.908931911054
C,5165.937103327571
D,4806.514202170887
A,921.3721990437333
C,2262.6932447131176
C,8925.497138734368
C,6787.421926260629
D,7578.707719937662
C,8070.532040134109
C,7773.945298144039
C,1582.8444755332578
D,5089.710246173256
A,4938.957925734119
B,9244.422934594444
A,9070.314456529679
D,7025.830228569333
A,2057.733099915178
A,5732.059166125097
C,335.0534905846189
B,6620.73797848554
D,1264.1500099953207
A,7837.512146065321
D,2064.8959380873744
C,925.9775223949957
B,4205.903839513663
B,9976.456393445756
D,4154.878912821514
B,2168.292390635254
B,9976.643280637169
D,8264.511583517966
B,7548.9356738179
C,2582.5038087087023
C,7074.516675054118
B,2530.252839524603
A,9139.63366275368
D,9503.7674536957
B,6202.714608347144
A,2883.237728587355
D,7441.037315868042
D,705.5834896022043
D,846.9961144185119
D,7830.494661406432
B,3714.9926449513023
A,3014.9985256164277
B,4392.9050534226935
B,7925.589872472739
C,8252.79706646421
A,6487.550883951991
C,6930.603336962513
C,1185.0506690903999
C,492.1517847340759
B,9431.42743451411
B,537.8594065695547
B,8685.78371375151
A,5591.006643498562
C,4507.697177213818
D,6118.044973157061
C,385.4792654303376
D,9164.591022186112
D,8500.416818583577
B,1630.646684220709
C,7903.38393599663
A,739.283594673849
D,566.7905282707285
A,2944.7586842826195
C,698.4086353532388
B,6449.253892064341
C,8747.918190644168
A,8382.368831324331
A,5659.566035165007
C,9259.554089657811
C,4958.870095335034
B,7442.858956658743
C,222.44816065395534
A,430.7699852110972
A,3665.1446494925876
D,9551.289665459542
A,7382.35139090617
B,4652.757050645967
D,7115.034085905804
B,4536.701012820824
B,4721.229686309873
A,8503.945933610428
B,1127.5443874607429
B,2046.41644241354
B,7081.268988091527
D,5767.911691428891
C,3860.3974204797555
B,9624.252893490082
B,6014.151748689433
C,7979.734917896005
C,2685.247801956715
A,6022.19148704923
D,2850.4505919130656
A,9938.080119737637
A,761.7396759723522
B,8630.416697783456
D,348.97707955976824
C,787.6991652346293
D,9076.365258236725
C,7510.4966556434365
D,2575.767699015308
D,547.2662567752585
B,6077.817972055542
D,7604.776073980768
D,3345.8442206581835
C,6470.137111469425
D,8282.241746277085
A,5217.744133037924
B,328.59869492724846
B,8029.46015425345
D,2990.049506672921
D,6069.626823769484
C,3110.3836973719926
