Категория,Значение
C,2650.971772854158
C,8446.501509551605
B,3152.1152672446565
A,4064.343842807709
C,4691.273594943239
C,484.3113072700769
C,9873.670865181539
C,2853.0541989343033
A,3875.952184194874
B,3753.8270512125864
C,3620.900606242495
B,8844.281885436589
A,7887.43509026466
C,3101.4197545082934
B,6612.725869933374
D,5208.777597590888
A,255.69627988182566
C,9877.298876544908
A,2983.9725424574135
D,6842.283326132334
D,2238.9883882279264
C,388.552413761553
C,418.8696719568111
D,1367.900206219693
C,1144.5516255643145
A,8826.444962661897
A,3624.58746113381
B,7210.852095486166
B,6316.622427323923
C,3661.0486054349226
A,2485.2654535740744
C,9443.24942046481
B,2663.7769610976534
B,7504.918568651335
C,2944.581603513717
B,3247.8210628600887
D,3302.4339890147094
B,7296.246190153359
D,1677.5709766499795
D,5549.251597565365
B,9717.450739322347
C,9418.96858712941
D,5695.480559408952
A,3174.786674100147
D,4703.4155648377755
D,6533.858502269509
B,4666.440328963092
C,4439.931490977322
D,9793.830185418827
B,5268.877634651525
B,6272.903307230364
C,6186.3411252409405
B,267.6567469704903
A,4336.089183023766
C,5929.095614465371
B,3355.792629403278
C,9624.791350027546
A,6099.594437862226
B,5730.88186073288
B,4305.9176748126665
B,7339.812612484415
C,9348.197521630405
C,5593.109028693973
A,4345.919661013502
D,6960.683953460623
C,6130.82770861072
A,6684.357745616695
A,3641.750531417665
C,9226.880878912367
B,9676.943634161262
C,9215.106614878061
A,5837.6008048941585
C,7041.905239176143
C,9885.607290861692
B,6311.080697912385
C,6434.3303295767455
C,2153.149752726304
D,1594.1557402097305
C,739.8487206097511
B,3125.4592581927923
A,5235.284472762497
B,663.2400142543255
A,1643.5948695020622
B,3624.1506155498796
D,2717.2150049766215
D,3767.4935580491633
A,8340.230275632704
B,6217.352623193654
C,8078.843843943252
B,9306.077395083983
D,1211.0044602053217
B,2558.435895679304
A,6044.575561322973
D,1058.6089089351922
C,7265.84561272639
A,1528.9133893398887
B,332.4477516889089
A,202.87111510911836
D,6967.433671661482
C,799.0704519583888
C,6165.21979913617
B,8235.475163974368
C,5888.219649037431
B,6745.117824386901
C,9868.71582830795
A,4948.965665193628
D,539.9537343115222
B,2501.0698216681812
A,9328.349689992545
B,5724.833588351993
A,7334.492045187094
B,297.7625722801887
C,7887.443967938337
A,3578.2651019917753
D,9272.499358574792
D,3065.6717147088834
B,5046.372162397117
D,5904.459059991905
C,8225.850621577676
A,2767.942967803275
D,288.65498732703577
A,1554.1679331040746
D,6013.830903282331
C,8194.10635849932
B,1894.374596540291
A,1747.6256080275173
A,7691.548221642497
C,1618.0483311721428
D,9888.964342072826
D,6908.596798194501
B,1078.9777769556224
B,5467.701383700445
C,2136.045422508893
C,6467.5987617291585
D,9455.752257365286
D,1150.3063405215682
A,4461.816215401666
D,2236.5065622119255
D,3035.9971888303185
A,105.69842898590873
B,7428.211941361621
B,1202.434907810146
A,7922.708548259427
D,5272.715242972546
B,4225.049211596249
A,4218.98105253842
B,2734.4714825893784
B,9819.113925067624
A,2903.9928705790953
C,215.1226443708855
C,2920.2505304497613
A,2626.538960246831
A,3878.8299146404956
A,2190.800922448454
D,3371.3848140664218
C,3148.818784483678
A,1424.171014844607
C,2919.3226510618624
B,7459.234337329783
D,6044.782014659836
D,9933.398804804687
B,4137.919970628888
A,6394.932066808543
A,4997.8862887576515
C,2460.5136430920243
C,9196.850312640769
D,4574.493063341517
C,3180.6225479404875
A,9002.379977956116
D,1605.1622923871557
C,9202.027298542112
D,2097.609058118895
B,2638.9015649353623
C,5448.248667463398
D,2943.8883741149093
C,3474.3299707007823
A,3482.600507985867
A,5537.486972654384
C,6160.1553778219595
B,1946.0929403885893
C,5437.457282172133
A,8927.126586453893
C,454.03111420463864
B,4764.163948580348
C,6178.135847075524
D,1218.4068340962904
D,6584.705835645122
C,1369.1105437922558
B,342.2026690341531
D,4735.979011417964
C,41.8033313273998
C,7824.619599020843
B,3955.3719211373304
A,2635.195646748626
B,6351.402540228786
C,837.907582359807
A,4800.349440828251
B,9667.457622180826
B,246.50438811298667
A,7946.502092274717
D,7392.029590790164
D,5497.397235779158
B,5215.438386015139
C,3114.497189785457
C,7730.202842929682
A,9275.771739537377
C,788.1785772223758
D,6673.640961222424
A,3819.8506455524957
D,1330.344031422236
C,3539.246978745517
C,8009.478874478722
D,3944.8327477642924
C,7166.290018184489
A,4472.078926940113
D,3220.978197310222
C,5323.439781513297
B,1753.3625359884802
D,3343.212255669234
B,5068.313322255291
D,9735.344582446087
B,9927.175484168938
B,6611.104249375762
A,9864.658259446673
C,4720.662598512539
B,4661.972652564526
D,1312.1305727349695
D,7248.036753042615
B,7226.210592001673
A,3828.6055811616643
C,3313.2344737132657
A,2800.8998034622687
C,3154.0402395225647
B,4545.094853254606
C,8580.957328247501
C,7808.545184449663
C,7090.297061721512
A,2372.886229366418
D,1516.601817105096
A,7191.642818101682
D,9409.760574004906
A,8843.04426336127
B,4137.4987417613465
C,1636.7225937179403
D,2670.600972770157
B,5961.168556315658
C,2767.0108603253966
D,5206.288575472616
A,9339.95092996689
A,38.3294480594593
B,1546.9664774031971
D,9617.557775795947
C,3550.62879153962
A,1973.766631530858
A,9435.948397310185
C,1335.089797807735
D,6906.740005388656
C,9581.401057150182
D,5834.833594090037
D,580.9149009132283
D,8759.713407508769
D,969.776137319526
D,4721.314798210459
C,8056.400476157255
C,13.082190629428103
D,1810.3632436783669
B,5269.917922493563
A,7435.364715883469
A,4283.844561238208
A,5759.8124309285195
B,2675.8044762488735
C,5383.954572000829
C,7806.383081245723
A,4663.285888374604
B,1346.7704473070253
A,1922.16815877558
C,9744.206647178544
A,4302.746091088198
A,8179.680039513644
C,1214.148250009028
D,1757.7916175108453
B,4752.170209582572
D,5865.516489503067
A,5320.05055723606
C,1069.3009053985686
B,4860.227466315374
C,95.77780897478264
D,8240.85604513786
C,4373.788132514251
C,7562.639791763343
A,6341.632302272056
B,2973.7472518332265
A,3867.3042970167253
B,9010.325249562638
C,4083.065862384718
D,178.847656438041
B,1774.3762711663348
C,2754.3701194146315
B,1232.6038842456046
C,4649.922285601118
D,7260.11358161878
D,8712.625625663697
D,5564.5569210903595
D,1844.1035692173539
B,3212.329083094736
C,9135.723341424879
B,2543.6888503381856
A,9143.705264602315
D,4017.6550189495247
C,8932.081485685605
D,3222.391868094953
A,4085.8340373334863
D,5707.743682893837
D,7612.419375119903
C,7167.524748762399
C,9240.569137857347
C,7952.462601857524
D,2078.051637990764
C,6984.075952448318
C,2908.1580456111546
B,8030.666277730675
D,556.8825827887971
A,7280.759208504243
B,5913.974641370286
B,471.7175823572553
C,9083.381545840502
B,4077.443354695603
C,6671.787366579615
B,5154.924249724753
A,6945.6293696297025
D,190.78096749255954
D,4502.748457152613
C,392.41820245355353
D,5137.150904520186
A,3231.268565298692
A,4887.956043057081
C,9673.820600861329
B,8975.956822884471
A,8656.119511891675
C,528.8096857296491
C,8926.779690444304
B,9013.575296117691
C,6234.37883951284
C,6693.500477952659
C,2715.339682261491
D,8272.610344685603
B,3389.1120444943963
A,2080.4315601937374
C,9288.744265302015
C,4945.403284283363
A,3300.3133856157433
A,1651.4763542727567
D,4019.487933784769
A,2585.003199031183
B,6048.169749920092
C,516.3151681499718
C,5804.478880757712
D,5995.449011724584
A,7039.667294902293
A,8599.55506886802
D,1311.491909457938
D,7270.1183692432905
B,924.9195506564683
D,6971.793974060819
B,3768.671335746851
D,4751.038348106691
A,3125.836022069878
C,7726.39454724185
B,8118.517631198662
B,6424.94442252265
B,8540.773205031648
B,8520.62748906243
C,6067.71606854685
B,9539.563875362355
C,4140.504516580921
A,5961.282487783563
B,6241.582484070511
A,6097.052890203142
C,7201.730006057757
B,573.5532082587952
A,9777.031986951948
A,9610.013344712768
D,9091.477182133465
B,5705.969083793469
A,826.8474374668757
B,4042.752069010541
B,4198.634386360271
D,9811.603231038574
A,4865.808719400651
D,8179.069078172614
B,1193.0171044310414
A,3255.3431770045077
B,556.1566278923133
D,6838.142688475113
D,7421.396103196866
B,3320.637110654272
C,577.9111262736092
D,2432.6815490428294
D,589.4835066849054
C,6294.287371771199
B,9051.381561953849
D,5097.211560290013
D,7762.864338036222
D,2290.352396231359
A,5153.089804753462
B,2359.2661800032038
C,8842.243094307374
B,5889.890729624756
D,2582.6078353257694
D,4255.957889743154
B,8409.970579615823
C,9025.64663860341
D,9396.309858894447
C,8966.161460218746
B,8349.823819515103
B,880.3768609758904
C,7498.821590531482
B,8211.902644624493
D,6057.231709853445
A,9181.521698550652
B,7324.307456340524
A,4590.336147754146
D,2553.651704797852
D,8021.763833922124
B,1870.0575156439131
C,7065.47695503009
C,2131.0153610837883
C,3890.1218161582406
A,7528.237878147159
C,9281.108928331867
D,7154.210645525931
C,9511.967872189894
B,7284.582083336177
C,4203.405335392291
B,7606.12939406785
A,2023.8071547343395
C,7044.096873121675
B,740.8458884118467
C,2802.6713158636
A,4237.881412213584
D,9034.558562399076
C,4237.018545330784
A,8683.770781541425
D,5402.631752375316
B,925.1178972690012
D,8311.651931842125
C,4061.2442747042774
A,4896.180169383549
A,9662.337416602748
C,8954.351398418372
D,6065.673433799707
C,9853.265893811207
B,9468.6309810111
A,9281.213186156338
A,7730.219778520127
B,7002.357912090946
C,2571.0906242789597
C,5423.701392701703
A,3803.233004958253
A,4510.473236568457
C,7735.536815983393
C,8086.090600759483
D,9887.304607551903
B,1517.742726212104
A,9476.75410835627
D,8978.606246639076
A,3721.1107579416876
D,2693.4655158048436
D,3845.787344027389
D,6630.254047266054
D,6951.920779042469
C,7734.552553512295
D,6282.118374441327
B,2007.9049282111769
C,9249.883988427138
A,9202.525670622443
B,9968.747331292412
D,174.4390744823483
D,5098.423446253226
D,9525.601965285385
D,9314.649709093683
C,9216.12334128486
A,6736.059201195497
D,5068.337848103834
C,402.2718643299615
D,7761.229116144883
D,3061.0546370003894
D,9991.072680231237
C,2025.5846929016354
A,1461.4093374647382
B,4305.664482212445
A,6034.29126256226
B,5216.635512640187
C,2382.839396525664
C,2600.003234112392
B,5804.937248200925
B,6992.287670734981
A,2816.960148743486
B,6441.7286398320475
D,9989.256119785634
C,4577.583931983039
C,7968.03814692092
B,7453.913466050254
C,1172.0650084731653
D,5327.076520609023
A,9389.499442486736
A,7054.29510776096
D,866.4671201382565
D,3895.863052000968
C,2532.31528112633
A,5509.213049917334
A,8232.70618390824
C,8672.906248384785
D,8609.029173788966
A,3996.716429822246
B,6640.590772629616
B,9930.716973074805
C,2195.77994160156
A,5863.006897145262
A,3665.0147770155722
D,821.4961629017911
B,718.1989143178472
A,5332.667087119481
D,781.6420020700059
B,6744.792296186605
D,6720.092610331777
D,4420.003616530588
A,5792.451574614052
B,3480.558995604252
B,224.3746220174367
D,6915.661848064685
B,9922.732400287912
A,8788.68805285665
B,3307.506972000097
C,6768.20246396322
D,8170.660250914959
A,6696.524955068698
D,9741.669162804581
C,2712.2011825717514
C,7302.721481118127
B,2468.113356930293
A,9328.034494442902
D,2658.57126907356
C,2292.691577551147
D,495.28660363217404
D,6727.49997399958
C,9557.69240699597
C,9845.712430417992
B,4970.417496630242
C,4211.835758387002
B,3332.497390726163
B,7744.29944783984
D,9832.39756066571
C,1804.7906394826944
B,9317.183359184197
D,72.3890732570532
D,7624.034822468239
D,7912.1387115938205
D,7310.039081843797
B,8802.842589898795
A,8328.369791989066
B,2369.413030280361
A,2840.0678857559838
C,8684.150486211465
B,4095.542467425274
B,3758.4921805415984
A,9834.957424998112
B,655.0071887869078
D,4224.307616215937
D,4292.343755180901
D,8694.084533230947
A,1528.652369301892
D,9300.049910457019
A,5970.306328112092
C,2860.8692818329705
A,3765.771772542689
D,5536.010952853831
C,6134.608233531165
A,7078.691339748937
C,3699.7735225082047
B,6597.231749808833
C,5108.57217373834
A,8867.951591740255
B,528.9269355772284
C,3255.6557416683527
A,8281.729056757742
C,1170.7975689361501
B,521.4277038414524
D,7950.900232236311
A,811.7052245081109
C,5987.289486862884
D,1228.4584077508187
C,1169.6323689947167
B,118.7242299826708
C,7087.415934095782
B,5099.752569462456
A,9815.292732872955
C,5619.378679603886
B,995.3445559474864
A,9981.150489055486
D,5984.241325631709
D,6898.138531970621
A,8883.184274324303
B,8657.55042031913
D,8800.985074311626
A,8190.8833274872595
A,734.2151760679918
A,6260.608390527341
A,6535.246931991975
B,8062.591175366959
B,4579.642961724993
B,5905.557361088006
A,5464.622124999472
C,4646.261322081422
C,9267.576318109828
B,241.35991461671685
A,7948.294242153625
D,6906.0123049168105
D,2495.218989735459
B,2174.450558587371
A,7480.610467488035
B,8720.63281106631
C,2812.6726401793867
C,7003.769756232557
D,7639.23974651807
C,745.0203387528769
B,2823.328769121216
A,4135.535295803483
A,4094.334033808314
B,1052.222078165829
B,5725.247280270091
D,2177.904595946947
A,7783.329829135588
A,8516.319407345543
D,7614.841635340563
B,7190.676997713921
B,2545.5160467701785
C,4223.55015860278
D,9512.06679446747
D,6942.925171767684
D,1454.5619537273285
B,354.613923843929
B,1152.9818553075982
B,8590.08352228389
B,887.158399090704
C,4131.041478731708
D,4626.449711593781
C,9206.625592731452
B,9892.123584900013
D,7664.965514612457
D,5128.587283864436
C,8204.86552742675
C,2147.0343124555484
C,1591.6702362951082
B,8978.78258376747
A,5067.8873629949385
D,8150.8229569115665
D,7946.867578707975
D,1162.5384834240326
A,9056.112166780655
D,9523.253795031978
D,3585.0312366558387
B,4329.375611143118
D,3254.832203182448
B,5133.880285296888
D,6267.303993465093
D,8005.80930063166
A,9674.090875506025
C,5310.11375803866
A,5211.12028431519
B,2655.3760152261566
A,5685.827890275373
D,594.610743749248
A,1084.132510999661
C,886.5703071968949
C,9064.284953045812
B,6875.282581416595
C,2422.5662825082404
C,9246.032756917612
A,1157.1475463767617
A,6245.209405298907
D,1379.5766913008997
B,3733.604233738186
A,3117.64150465235
D,4929.048354975053
A,6185.185448505063
C,2305.781767863956
C,4250.706039063444
B,6917.476161194287
B,1695.8119683992152
C,461.34233517301124
B,8373.446109741117
D,3242.973065539673
C,9380.780737175208
A,6796.231092614372
A,6161.334692206885
D,632.7533346000027
